# derived from http://www.medo.jp/anatomy_la.htm
# 0.rb によつて CSV にした．

trigonum ausculationis,聴診三角,triangle of ausculation
trigonum caroticum,頚動脈三角,carotid triangle
trigonum cervicale anterius/*trigonum colli anterius,前頚三角,anterior triangle
trigonum collaterale,側副三角,collateral trigone
trigonum cystohepaticum,胆嚢肝三角,cystohepatic triangle
trigonum femorale,大腿三角,femoral triangle
trigonum fibrosum,線維三角,--
trigonum habenulae,手綱三角,r
trigonum inguinale,鼠径三角,inguinal triangle
trigonum lumbale,腰三角,lumbar triangle
trigonum lumbocostale,腰肋三角,lumbocostal triangle
trigonum nervi hypoglossi,舌下神経三角,trigone of hypoglossal nerve
trigonum nervi vagi,迷走神経三角,trigonum vagale[L]
trigonum olfactorium,嗅三角,olfactory triangle
trigonum omoclaviculare,肩甲鎖骨三角,omoclavicular triangle
trigonum parietale laterale pelvis,骨盤側壁三角,pelvic lateral wall triangle
trigonum retromolare,臼後三角,retromolar triangle
trigonum sternocostale,胸肋三角,sternocostal triangle
trigonum submandibulare,顎下三角,submandibular triangle
trigonum submentale,オトガイ下三角,submental triangle
trigonum vagale,迷走神経三角,trigonum nervi vagi[L]
trigonum vesicae,膀胱三角,trigone of bladder
trochanter,転子,trochanter
trochanter major,大転子,greater trochanter
trochlea,滑車,trochlea
trochlea humeri,上腕骨滑車,trochlea of humerus
truncus,幹,trunk
truncus nervi accessorii,副神経幹,trunk of accessory nerve
truncus brachiocephalicus,腕頭動脈,brachiocephalic trunk
truncus coeliacus,腹腔動脈,coeliac artery
truncus corporis callosi,脳梁幹,trunk of corpus callosum
truncus costocervicalis,肋頚動脈,superior intercostal artery
truncus encephali,脳幹,brainstem
trunci intestinales,腸リンパ本幹,intestinal trunk
truncus linguofacialis,舌顔面動脈幹,linguofacial trunk
trunci lymphatici,リンパ本幹,lymphatic trunks[pl]
truncus pulmonalis,肺動脈幹,pulmonary trunk
truncus vagalis anterior,前迷走神経幹,anterior vagal trunk
truncus vagalis posterior,後迷走神経幹,posterior vagal trunk
tuba,管,tube
tuba auditiva,耳管,--
tuba uterina,卵管,uterine tube
tuber,隆起,tuber
tuber calcanei,踵骨隆起,calcaneal tuberosity
tuber cinereum,灰白隆起,tuber cinereum
tuber frontale,前頭結節,eminentia frontalis[L]
tuber ischiadicum,坐骨結節,ischial tuberosity
tuber maxillae,上顎結節,maxillary tuberosity
tuber omentale,小網隆起,omental tuberosity
tuber omentale,小網隆起,omental eminence
tuber pubicum,恥骨結節,pubic tubercle
tuber vermis,虫部隆起,tuber of vermis
tuberculum,結節,tubercle
tuberculum anterius,前結節,anterior tubercle
tuberculum anterius thalami,視床前結節,anterior thalamic tubercle
tubercula areolae,乳輪結節,=areolar tubercles[pl]
tuberculum articulare,関節結節,articular tubercle
tuberculum auriculae,耳介結節,of Darwin
tuberculum calcanei,踵骨結節,calcaneal tubercle
tuberculum conoideum,円錐靭帯結節,conoid tubercle
tuberculum corniculatum,小角結節,corniculate tubercle
tuberculum costae,肋骨結節,tubercle of rib
tuberculum cuneiforme,楔状結節,cuneiform tubercle
tuberculum deltoideum,三角筋粗面,deltoid tubercle
tuberculum dentis,咬頭,tubercle〈＝tuberculum coronae dentis〉
tuberculum dentis/*tuberculum coronae dentis/*tuberculum coronae†,咬頭、歯冠結節,dental tubercle
tuberculum dorsale,背側結節,dorsal tubercle
tuberculum epiglotticum,喉頭蓋結節,epiglottic tubercle
tuberculum infraglenoidale,関節下結節,infraglenoid tubercle
tuberculum intercondylare laterale,外側顆間結節,lateral intercondylar tubercle
tuberculum intercondylare mediale,内側顆間結節,medial intercondylar tubercle
tuberculum intervenosum,静脈間隆起,intervenous tubercle
tuberculum jugulare,頚静脈結節,jugular tubercle
tuberculum laterale,外側結節,lateral tubercle
tuberculum mentale,オトガイ結節,mental tubercle
tuberculum majus,大結節,greater tubercle
tuberculum marginale,縁結節,marginal tubercle
tuberculum mediale,内側結節,medial tubercle
tuberculum minus,小結節,lesser tubercle
tuberculum molare,臼結節,molar tubercle
tuberculum musculi scaleni anterioris,前斜角筋結節,scalene tubercle
tuberculum obturatorium anterius,前閉鎖結節,anterior obturator tubercle 
tuberculum obturatorium posterius,後閉鎖結節,posterior obturator tubercle
tuberculum ossis scaphoidei,舟状骨結節,tubercle of scaphoid
tuberculum ossis trapezii,大菱形骨結節,tubercle of trapezium
tuberculum pharyngeum,咽頭結節,pharyngeal tubercle
tuberculum quadratum,方形結節,quadrate tubercle
tuberculum sellae,鞍結節,tuberculum sellae
tuberculum supraglenoidale,関節上結節,supraglenoid tubercle
tuberculum supratragicum,珠上結節,supratragic tubercle
tuberculum trigeminale,三叉神経結節,trigeminal tubercle〈＝灰白結節〉
tuberositas,粗面,tuberosity
tuberositas deltoidea,三角筋粗面,deltoid tuberosity
tuberositas glutea,殿筋粗面,gluteal tuberosity
tuberositas iliaca,腸骨粗面,iliac tuberosity
tuberositas ligamenti coracoclavicularis,烏口鎖骨靭帯粗面,tuberosity for coracoclavicular ligament
tuberositas masseterica,咬筋粗面,masseteric tuberosity
tuberositas ossis cuboidei,立方骨粗面,of cuboid bone†
tuberositas ossis navicularis,舟状骨粗面,navicular tuberosity
tuberositas ossis sacri,仙骨粗面,sacral tuberosity
tuberositas pronatoria,回内筋粗面,pronator tuberosity
tuberositas pterygoidea,翼突筋粗面,pterygoid tuberosity
tuberositas radii,橈骨粗面,radial tuberosity
tuberositas tibiae,脛骨粗面,tibial tuberosity
tuberositas ulnae,尺骨粗面,tuberosity of ulna
tubulus,細管、小管,tubule
tubuli renales,尿細管,renal tubule
tunica,膜∥層,tunica
tunica adventitia,外膜,--
tunica albuginea,白膜,--
tunica albuginea corporis spongiosi,尿道海綿体白膜,tunica albuginea of corpus spongiosum
tunica albuginea corporum cavernosorum,陰茎海綿体白膜,tunica albuginea of corpora cavernosa
tunica albuginea ovarii,卵巣白膜,tunica albuginea of ovary
tunica conjunctiva,結膜,conjunctiva
tunica conjunctiva bulbi,結膜,bulbar conjunctiva
tunica conjunctiva palpebrarum,結膜,palpebral conjunctiva
tunica dartos,肉様膜,superficial fascia of scrotum
tunica externa,外膜,--
tunica fibrosa,線維膜,--
tunica fibrosa bulbi,眼球線維膜,fibrous layer of eyeball
tunica interna,内膜,--
tunica intima,内膜,--
tunica interna bulbi,眼球内膜,internal layer of eyeball
tunica media,中膜,--
tunica mucosa,粘膜,mucous membrane
tunica mucosa cavitatis tympanicae,鼓室粘膜,mucosa of tympanic cavity
tunica mucosa linguae,舌粘膜,mucosa of tongue
tunica mucosa nasi,鼻粘膜,nasal mucosa
tunica mucosa oris,口腔粘膜,mucous membrane of mouth
tunica muscularis,筋層,--
tunica serosa,漿膜,serous membrane
tunica vaginalis testis,精巣鞘膜,--
tunica vasculosa bulbi,眼球血管膜,vascular layer of eyeball
,,
,,
ulna,尺骨,ulna
uncus,鈎,--
uncus vertebralis,椎体鈎,vertebral uncus
unguis,爪,--
urachus,尿膜管,urachus
ureter,尿管,ureter
urethra,尿道,urethra
urethra feminina,女性尿道,female urethra
urethra masculina,男性尿道,male urethra
uterus,子宮,uterus
utriculus,卵形嚢,--
uvula,垂,uvula
uvula palatina,口蓋垂,palatine uvula
uvula vermis,虫部垂,--
uvula vesicae,膀胱垂,uvula of bladder
,,
,,
V. angularis,眼角静脈,angular vein
Vv. anteriores cerebri,前大脳静脈,anterior cerebral vein
V. aqueductus cochleae,蝸牛水管静脈,vein of cochlear aqueduct
V. aqueductus vestibuli,前庭水管静脈,vein of vestibular aqueduct
Vv. arcuatae,弓状静脈,arcuate vein
Vv. articulares,顎関節静脈,articular vein
Vv. auriculares anteriores,前耳介静脈,anterior auricular vein
V. auricularis posterior,後耳介静脈,posterior auricular vein
V. axillaris,腋窩静脈,axillary vein
V. azygos,奇静脈,azygos vein
V. basalis,脳底静脈,basal vein
V. basalis communis,総肺底静脈,common basal vein
V. basilica,尺側皮静脈,basilic vein
V. brachialis,上腕静脈,--
V. bulbi penis,陰茎静脈,--
V. canalis pterygoidei,翼突管静脈,vein of pterygoid canal
Vv. capsulares,被膜静脈,capsular vein
V. cava,大静脈,vena cava
V. cava inferior,下大静脈,inferior vena cava
V. cava superior,上大静脈,superior vena cava
V. centralis,中心静脈,central vein
Vv. cerebelli inferior,下小脳静脈,inferior cerebellar vein
V. cerebri magna,大大脳静脈,great vein of Galen†
V. cerebri media superficialis,浅中大脳静脈,superficial middle cerebral vein
V. cervicalis profunda,深頚静脈,deep cervical vein
V. choroidea inferior,下脈絡叢静脈,inferior choroid vein
Vv. ciliares,毛様体静脈,ciliary vein
Vv. circumflexae femoris mediales,内側大腿回旋静脈,medial femoral circumflex vein
V. circumflexa humeri posterior,後上腕回旋静脈,posterior circumflex humeral vein
V. circumflexa ilium profunda,深腸骨回旋静脈,deep circumflex iliac vein
V. circumflexa ilium superficialis,浅腸骨回旋静脈,superficial circumflex iliac vein
V. cisternae cerebellomedullaris,小脳延髄槽静脈,vein of cerebellomedullary cistern
V. colica dextra,右結腸静脈,right colic vein
V. colica media,中結腸静脈,middle colic vein
Vv. columnae vertebralis,脊柱の静脈,vein of vertebral column
Vv. cordis,心静脈,cardiac vein
Vv. cordis anteriores,前心静脈,anterior cardiac vein
V. cordis magna,大心静脈,great cardiac vein
V. cordis media,中心静脈,middle cardiac vein
V. cordis parva,小心静脈,smallest cardiac vein
Vv. digitales palmares,掌側指静脈,palmar digital veins[pl]
Vv. diploicae,板間静脈,diploic veins[pl]
V. diploica occipitalis,後頭板間静脈,occipital diploic vein
V. diploica temporalis anterior,前側頭板間静脈,anterior temporal diploic vein
V. diploica temporalis posterior,後側頭板間静脈,posterior temporal diploic vein
Vv. dorsales clitoridis superficiales,浅陰核背静脈,superficial dorsal veins of clitoris[pl]
V. dorsalis profunda clitoridis,深陰核背静脈,deep dorsal vein of clitoris
Vv. dorsales linguae,舌背静脈,dorsal vein of tongue†
V. dorsalis profunda penis,深陰茎背静脈,deep dorsal vein of penis
Vv. emissariae,導出静脈,emissary veins[pl]
V. emissaria mastoidea,乳突導出静脈,mastoid emissary vein
V. emissaria occipitalis,後頭導出静脈,occipital emissary vein 
V. emissaria parietalis,頭頂導出静脈,parietal emissary vein
V. epigastrica inferior,下腹壁静脈,inferior epigastric vein
V. epigastrica superficialis,浅腹壁静脈,superficial epigastric vein
Vv. epigastricae superiores,上腹壁静脈,--
Vv. episclerales,上強膜静脈,[pl]|episcleral vein
Vv. esophageae,食道静脈,--
Vv. ethmoidales,篩骨静脈,--
V. facialis,顔面静脈,facial vein
V. faciei profunda,深顔面静脈,deep facial vein
V. femoralis,大腿静脈,femoral vein
Vv. fibulares,腓骨静脈,Vv. peroneae[L][pl]
V. gastrica dextra,右胃静脈,right gastric vein
V. gastrica sinistra,左胃静脈,left gastric vein
Vv. genus,膝静脈,--
Vv. geniculares,膝静脈,genicular veins
Vv. gluteae inferior,下殿静脈,sciatic vein†
V. hemiazygos,半奇静脈,hemiazygos vein
V. hemiazygos accessoria,副半奇静脈,accessory hemi-azygos vein//superior hemi-azygos vein
V. hepatica dextra,右肝静脈,right hepatic vein
V. hepatica intermedia,中肝静脈,intermediate hepatic vein
V. hepatica sinistra,左肝静脈,left hepatic vein
V. ileocolica,回結腸静脈,ileocolic vein
V. iliaca communis,総腸骨静脈,common iliac vein
V. iliaca externa,外腸骨静脈,external iliac vein
V. iliaca interna,内腸骨静脈,internal iliac vein
V. iliolumbalis,腸腰静脈,iliolumbar vein
Vv. intercapitulares,中手骨頭間静脈,intercapitular veins[pl]
Vv. intercapitulares,骨頭間静脈,intercapitular veins[pl]
Vv. intercostales anterior,前肋間静脈,anterior intercostal vein
V. intercostalis superior dextra,右上肋間静脈,right superior intercostal vein
V. intercostalis suprema,最上肋間静脈,supreme intercostal vein
Vv. interlobulares,小葉間静脈,interlobular vein
Vv. internae cerebri,内大脳静脈,internal cerebral vein
Vv. interosseae anteriores,前骨間静脈,anterior interosseous veins[pl]
Vv. intervertebrales,椎間静脈,intervertebral vein
Vv. intrarenales,腎臓の静脈,intrarenal vein
Vv. jejunales,空腸静脈,jejunal vein
V. jugularis,頚静脈,jugular vein
V. jugularis anterior,前頚静脈,anterior jugular vein
V. jugularis externa,外頚静脈,external jugular vein
V. jugularis externa posterior,後外頚静脈,posterior external jugular vein
V. jugularis interna,内頚静脈,internal jugular vein
Vv. labiales anteriores,前陰唇静脈,anterior labial vein
V. labialis superior,上唇静脈,superior labial vein
Vv. labyrinthi,迷路静脈,internal auditory vein†
V. lacrimalis,涙腺静脈,lacrimal vein
V. laryngea inferior,下喉頭静脈,inferior laryngeal vein
V. laryngea superior,上喉頭静脈,superior laryngeal vein
V. lienalis,脾静脈,lienal vein
V. lingualis,舌静脈,lingual vein
Vv. lumbales,腰静脈,lumbar vein
V. lumbalis ascendens,上行腰静脈,ascending lumbar vein
V. marginalis medialis,内側足縁静脈,medial marginal vein
V. marginalis lateralis,外側足縁静脈,lateral marginal vein
Vv. maxillares,顎静脈,maxillary vein
V. media profunda cerebri,深中大脳静脈,deep Sylvian vein†
V. mediana cubiti,正中肘静脈,median cubital vein
V. meningeae anterior,前硬膜静脈,anterior meningeal vein
Vv. meningeae mediae,中硬膜静脈,middle meningeal vein
V. mesencephalica lateralis,外側中脳静脈,lateral mesencephalic vein
V. mesenterica inferior,下腸間膜静脈,inferior mesenteric vein
V. mesenterica superior,上腸間膜静脈,superior mesenteric vein
Vv. metacarpeae dorsales,背側中手静脈,dorsal metacarpal vein
Vv. metatarseae dorsales,背側中足静脈,dorsal interosseous vein of foot
Vv. metatarsales plantares,底側中足静脈,plantar metatarsal vein
Vv. musculophrenicae,筋横隔静脈,musculophrenic vein
V. nasofrontalis,鼻前頭静脈,nasofrontal vein
V. obliqua atrii sinistri,左心房斜静脈,oblique vein of left atrium
Vv. obturatoriae,閉鎖静脈,obturator vein
V. occipitalis,後頭静脈,occipital vein
V. ophthalmica inferior,下眼静脈,inferior ophthalmic vein
V. ophthalmica superior,上眼静脈,superior ophthalmic vein
Vv. orbitae,眼窩静脈,orbital vein
V. ovarica dextra,右卵巣静脈,right ovarian vein
V. ovarica sinistra,左卵巣静脈,left ovarian vein
V. palatina externa,外口蓋静脈,external palatine vein
Vv. palpebrales,眼瞼静脈,palpebral vein
Vv. palpebrales inferiores,下眼瞼静脈,inferior palpebral vein
Vv. palpebrales superiores,上眼瞼静脈,superior palpebral vein 
Vv. pancreaticae,膵静脈,--
Vv. pancreaticoduodenales,膵十二指腸静脈,pancreaticoduodenal vein
V. pancreaticoduodenalis superior posterior,後上膵十二指腸静脈,posterior superior pancreaticoduodenal vein
Vv. paraumbilicales,臍傍静脈,para-umbilical vein
Vv. parotideae,耳下腺静脈,--
Vv. pectrales,胸筋枝,--
Vv. perforantes,貫通静脈,perforating vein
Vv. pericardiacae,心膜静脈,--
Vv. pericardiacophrenicae,心膜横隔静脈,superior phrenic vein†
Vv. peroneae,腓骨静脈,Vv. fibulares[pl]
Vv. pharyngeae,咽頭静脈,--
Vv. phrenicae inferiores,下横隔静脈,inferior phrenic vein
Vv. phrenicae superiores,上横隔静脈,superior phrenic vein
V. poplitea,膝窩静脈,popliteal vein
V. portae,門脈,portal vein
V. portae hepatis,肝門脈、門脈、門静脈,hepatic portal vein
V. posterior ventriculi sinistri,左心室後静脈,posterior vein of left ventricle
